"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	16	36411	Unreliable
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	30	114197	26.3
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	38	151022	25.2
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	40	148370	27.0
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	39	127967	30.5
	"Cook County, IL"	"17031"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	41	119636	34.3
	"Cook County, IL"	"17031"	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	16	146335	Unreliable
	"Cook County, IL"	"17031"	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	14	140557	Unreliable
	"Cook County, IL"	"17031"	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	13	120702	Unreliable
	"Cook County, IL"	"17031"	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	12	109767	Unreliable
	"Cook County, IL"	"17031"	"2015"	"2015"	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	11	44295	Unreliable
	"Cook County, IL"	"17031"	"2015"	"2015"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	14	35260	Unreliable
	"Cook County, IL"	"17031"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	36	112596	32.0
	"Cook County, IL"	"17031"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	33	148177	22.3
	"Cook County, IL"	"17031"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	47	147138	31.9
	"Cook County, IL"	"17031"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	36	129274	27.8
	"Cook County, IL"	"17031"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	24	117809	20.4
	"Cook County, IL"	"17031"	"2016"	"2016"	"Female"	"F"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	10	44375	Unreliable
	"Cook County, IL"	"17031"	"2016"	"2016"	"Female"	"F"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	15	43389	Unreliable
	"Cook County, IL"	"17031"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	16	110230	Unreliable
	"Cook County, IL"	"17031"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	16	143738	Unreliable
	"Cook County, IL"	"17031"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	18	138997	Unreliable
	"Cook County, IL"	"17031"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	17	121592	Unreliable
	"Cook County, IL"	"17031"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	15	107075	Unreliable
	"Cook County, IL"	"17031"	"2016"	"2016"	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	13	47406	Unreliable
	"Cook County, IL"	"17031"	"2016"	"2016"	"Male"	"M"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	15	37508	Unreliable
	"Cook County, IL"	"17031"	"2016"	"2016"	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	20	35669	56.1
	"Cook County, IL"	"17031"	"2016"	"2016"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	34	33134	102.6
	"Cook County, IL"	"17031"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	40	110658	36.1
	"Cook County, IL"	"17031"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	64	147639	43.3
	"Cook County, IL"	"17031"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	85	146071	58.2
	"Cook County, IL"	"17031"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	66	129108	51.1
	"Cook County, IL"	"17031"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	60	114587	52.4
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	14	24219	Unreliable
	"DuPage County, IL"	"17043"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	24377	Unreliable
	"DuPage County, IL"	"17043"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	16	24601	Unreliable
	"DuPage County, IL"	"17043"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	23405	Unreliable
	"DuPage County, IL"	"17043"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	14	24384	Unreliable
	"DuPage County, IL"	"17043"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	24425	Unreliable
	"DuPage County, IL"	"17043"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	17	23380	Unreliable
	"DuPage County, IL"	"17043"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	24325	Unreliable
	"DuPage County, IL"	"17043"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	19	23981	Unreliable
	"Lake County, IL"	"17097"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	22181	Unreliable
	"Lake County, IL"	"17097"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	16199	Unreliable
	"Lake County, IL"	"17097"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	15488	Unreliable
	"Lake County, IL"	"17097"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	15810	Unreliable
	"Madison County, IL"	"17119"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	7731	Unreliable
	"Madison County, IL"	"17119"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	7027	Unreliable
	"Will County, IL"	"17197"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	15054	Unreliable
	"Will County, IL"	"17197"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	12	18395	Unreliable
	"Will County, IL"	"17197"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	20240	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	17	15625	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	18	16604	Unreliable
	"Will County, IL"	"17197"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	15	18399	Unreliable
	"Winnebago County, IL"	"17201"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	6972	Unreliable
	"Lake County, IN"	"18089"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	11073	Unreliable
	"Lake County, IN"	"18089"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	17	11548	Unreliable
	"Marion County, IN"	"18097"	"2014"	"2014"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	14	28273	Unreliable
	"Marion County, IN"	"18097"	"2014"	"2014"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	12	20278	Unreliable
	"Marion County, IN"	"18097"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	16	27207	Unreliable
	"Marion County, IN"	"18097"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	14	25440	Unreliable
	"Marion County, IN"	"18097"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	17	20991	Unreliable
	"Marion County, IN"	"18097"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	14	20066	Unreliable
	"Marion County, IN"	"18097"	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	12	28427	Unreliable
	"Marion County, IN"	"18097"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	11	20504	Unreliable
	"Marion County, IN"	"18097"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	27578	Unreliable
	"Marion County, IN"	"18097"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	29	24947	116.2
	"Marion County, IN"	"18097"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	18	21419	Unreliable
	"Marion County, IN"	"18097"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	17	28563	Unreliable
	"Marion County, IN"	"18097"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	19	24402	Unreliable
	"Marion County, IN"	"18097"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	11	20902	Unreliable
	"Marion County, IN"	"18097"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	10	18159	Unreliable
	"Marion County, IN"	"18097"	"2016"	"2016"	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	10	10595	Unreliable
	"Marion County, IN"	"18097"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	11	20033	Unreliable
	"Marion County, IN"	"18097"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	28	27516	101.8
	"Marion County, IN"	"18097"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	22	24669	89.2
	"Marion County, IN"	"18097"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	18	21518	Unreliable
	"Marion County, IN"	"18097"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	16	18563	Unreliable
	"Vanderburgh County, IN"	"18163"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	6015	Unreliable
	"Johnson County, KS"	"20091"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	15705	Unreliable
	"Fayette County, KY"	"21067"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	10269	Unreliable
	"Fayette County, KY"	"21067"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	10552	Unreliable
	"Fayette County, KY"	"21067"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	14	9895	Unreliable
	"Fayette County, KY"	"21067"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	8678	Unreliable
	"Fayette County, KY"	"21067"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	15	7690	Unreliable
	"Jefferson County, KY"	"21111"	"2014"	"2014"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	12	17333	Unreliable
	"Jefferson County, KY"	"21111"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	17555	Unreliable
	"Jefferson County, KY"	"21111"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	20983	Unreliable
	"Jefferson County, KY"	"21111"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	16	20112	Unreliable
	"Jefferson County, KY"	"21111"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	13	17882	Unreliable
	"Jefferson County, KY"	"21111"	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	13	19780	Unreliable
	"Jefferson County, KY"	"21111"	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	11	17688	Unreliable
	"Jefferson County, KY"	"21111"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	16983	Unreliable
	"Jefferson County, KY"	"21111"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	20	21373	93.6
	"Jefferson County, KY"	"21111"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	20066	Unreliable
	"Jefferson County, KY"	"21111"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	21	18307	114.7
	"Jefferson County, KY"	"21111"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	12	17556	Unreliable
	"Jefferson County, KY"	"21111"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	15	21832	Unreliable
	"Jefferson County, KY"	"21111"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	19	19443	Unreliable
	"Jefferson County, KY"	"21111"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	23	17916	128.4
	"Jefferson County, KY"	"21111"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	17	16587	Unreliable
	"Jefferson County, KY"	"21111"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	13	16820	Unreliable
	"Jefferson County, KY"	"21111"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	25	21504	116.3
	"Jefferson County, KY"	"21111"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	20419	Unreliable
	"Jefferson County, KY"	"21111"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	34	18370	185.1
	"Jefferson County, KY"	"21111"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	30	16873	177.8
	"Kenton County, KY"	"21117"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	5458	Unreliable
	"Kenton County, KY"	"21117"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	5562	Unreliable
	"Kenton County, KY"	"21117"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	4722	Unreliable
	"East Baton Rouge Parish, LA"	"22033"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	6574	Unreliable
	"East Baton Rouge Parish, LA"	"22033"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	8180	Unreliable
	"Jefferson Parish, LA"	"22051"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	10535	Unreliable
	"Jefferson Parish, LA"	"22051"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	10670	Unreliable
	"Jefferson Parish, LA"	"22051"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	13	9458	Unreliable
	"Jefferson Parish, LA"	"22051"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	10135	Unreliable
	"Jefferson Parish, LA"	"22051"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	14	10735	Unreliable
	"Jefferson Parish, LA"	"22051"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	8511	Unreliable
	"Orleans Parish, LA"	"22071"	"2014"	"2014"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	10	5661	Unreliable
	"Orleans Parish, LA"	"22071"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	5052	Unreliable
	"Cumberland County, ME"	"23005"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	8610	Unreliable
	"Cumberland County, ME"	"23005"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	12	7970	Unreliable
	"Cumberland County, ME"	"23005"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	8998	Unreliable
	"Anne Arundel County, MD"	"24003"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	16	15405	Unreliable
	"Anne Arundel County, MD"	"24003"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	17	15090	Unreliable
	"Anne Arundel County, MD"	"24003"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	15390	Unreliable
	"Anne Arundel County, MD"	"24003"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	15389	Unreliable
	"Anne Arundel County, MD"	"24003"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	15564	Unreliable
	"Anne Arundel County, MD"	"24003"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	24	14973	160.3
	"Anne Arundel County, MD"	"24003"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	25	15425	162.1
	"Anne Arundel County, MD"	"24003"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	15	14398	Unreliable
	"Anne Arundel County, MD"	"24003"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	16	12847	Unreliable
	"Baltimore County, MD"	"24005"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	15	18264	Unreliable
	"Baltimore County, MD"	"24005"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	16800	Unreliable
	"Baltimore County, MD"	"24005"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	12	14604	Unreliable
	"Baltimore County, MD"	"24005"	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	10	18152	Unreliable
	"Baltimore County, MD"	"24005"	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	12	14791	Unreliable
	"Baltimore County, MD"	"24005"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	12	15809	Unreliable
	"Baltimore County, MD"	"24005"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	16	18250	Unreliable
	"Baltimore County, MD"	"24005"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	16	16915	Unreliable
	"Baltimore County, MD"	"24005"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	14	14953	Unreliable
	"Baltimore County, MD"	"24005"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	17	14274	Unreliable
	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	12	17599	Unreliable
	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	15	14982	Unreliable
	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	10	14041	Unreliable
	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	17	15432	Unreliable
	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	19	17493	Unreliable
	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	25	16706	149.6
	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	37	15073	245.5
	"Baltimore County, MD"	"24005"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	20	13707	145.9
	"Cecil County, MD"	"24015"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	2697	Unreliable
	"Frederick County, MD"	"24021"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	11	6438	Unreliable
	"Frederick County, MD"	"24021"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	6280	Unreliable
	"Frederick County, MD"	"24021"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	6638	Unreliable
	"Harford County, MD"	"24025"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	6166	Unreliable
	"Montgomery County, MD"	"24031"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	18426	Unreliable
	"Montgomery County, MD"	"24031"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	17	18719	Unreliable
	"Baltimore city, MD"	"24510"	"2014"	"2014"	"Female"	"F"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	10	12144	Unreliable
	"Baltimore city, MD"	"24510"	"2014"	"2014"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	11	10179	Unreliable
	"Baltimore city, MD"	"24510"	"2015"	"2015"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	16	9740	Unreliable
	"Baltimore city, MD"	"24510"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	11882	Unreliable
	"Baltimore city, MD"	"24510"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	7953	Unreliable
	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Female"	"F"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	10	11336	Unreliable
	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	18	9287	Unreliable
	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	12350	Unreliable
	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	11929	Unreliable
	"Baltimore city, MD"	"24510"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	17	7986	Unreliable
	"Barnstable County, MA"	"25001"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	4359	Unreliable
	"Barnstable County, MA"	"25001"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	4395	Unreliable
	"Barnstable County, MA"	"25001"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	4512	Unreliable
	"Barnstable County, MA"	"25001"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	4304	Unreliable
	"Bristol County, MA"	"25005"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	17268	Unreliable
	"Bristol County, MA"	"25005"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	15227	Unreliable
	"Bristol County, MA"	"25005"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	15	14745	Unreliable
	"Bristol County, MA"	"25005"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	16	14411	Unreliable
	"Bristol County, MA"	"25005"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	23	15580	147.6
	"Bristol County, MA"	"25005"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	29	14813	195.8
	"Bristol County, MA"	"25005"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	21	14537	144.5
	"Bristol County, MA"	"25005"	"2015"	"2015"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	16	15787	Unreliable
	"Bristol County, MA"	"25005"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	12	15624	Unreliable
	"Bristol County, MA"	"25005"	"2016"	"2016"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	10	15360	Unreliable
	"Bristol County, MA"	"25005"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	15	17018	Unreliable
	"Bristol County, MA"	"25005"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	23	15857	145.0
	"Bristol County, MA"	"25005"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	34	14927	227.8
	"Bristol County, MA"	"25005"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	34	14810	229.6
	"Bristol County, MA"	"25005"	"2016"	"2016"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	32	14983	213.6
	"Essex County, MA"	"25009"	"2014"	"2014"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	17	22291	Unreliable
	"Essex County, MA"	"25009"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	14	19273	Unreliable
	"Essex County, MA"	"25009"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	17	18797	Unreliable
	"Essex County, MA"	"25009"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	14	18337	Unreliable
	"Essex County, MA"	"25009"	"2014"	"2014"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	22	20438	107.6
	"Essex County, MA"	"25009"	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	16	19730	Unreliable
	"Essex County, MA"	"25009"	"2015"	"2015"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	10	19753	Unreliable
