"Notes"	"County"	"County Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Race"	"Race Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Broward County, FL"	"12011"	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	11	37163	Unreliable
	"Broward County, FL"	"12011"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	37797	Unreliable
	"Broward County, FL"	"12011"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	14	38187	Unreliable
	"Duval County, FL"	"12031"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	19033	Unreliable
	"Duval County, FL"	"12031"	"2012"	"2012"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	10	16543	Unreliable
	"Duval County, FL"	"12031"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	18	20652	Unreliable
	"Duval County, FL"	"12031"	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	12	18080	Unreliable
	"Duval County, FL"	"12031"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	24352	Unreliable
	"Duval County, FL"	"12031"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	21328	Unreliable
	"Hillsborough County, FL"	"12057"	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	10	31839	Unreliable
	"Hillsborough County, FL"	"12057"	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	11	35221	Unreliable
	"Hillsborough County, FL"	"12057"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	35668	Unreliable
	"Hillsborough County, FL"	"12057"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	22	33380	65.9
	"Hillsborough County, FL"	"12057"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	16	32788	Unreliable
	"Hillsborough County, FL"	"12057"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	18	35594	Unreliable
	"Hillsborough County, FL"	"12057"	"2012"	"2012"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	10	31467	Unreliable
	"Hillsborough County, FL"	"12057"	"2012"	"2012"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	14	35446	Unreliable
	"Hillsborough County, FL"	"12057"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	34122	Unreliable
	"Hillsborough County, FL"	"12057"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	16	32120	Unreliable
	"Hillsborough County, FL"	"12057"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	34540	Unreliable
	"Hillsborough County, FL"	"12057"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	15	35766	Unreliable
	"Lee County, FL"	"12071"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	14295	Unreliable
	"Manatee County, FL"	"12081"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	7101	Unreliable
	"Miami-Dade County, FL"	"12086"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	78231	Unreliable
	"Miami-Dade County, FL"	"12086"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	68065	Unreliable
	"Miami-Dade County, FL"	"12086"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	11	72135	Unreliable
	"Orange County, FL"	"12095"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	14	31178	Unreliable
	"Orange County, FL"	"12095"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	14	30720	Unreliable
	"Orange County, FL"	"12095"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	32770	Unreliable
	"Orange County, FL"	"12095"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	34138	Unreliable
	"Orange County, FL"	"12095"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	13	30316	Unreliable
	"Orange County, FL"	"12095"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	31448	Unreliable
	"Palm Beach County, FL"	"12099"	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	12	33397	Unreliable
	"Palm Beach County, FL"	"12099"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	12	27953	Unreliable
	"Palm Beach County, FL"	"12099"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	17	28522	Unreliable
	"Palm Beach County, FL"	"12099"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	26840	Unreliable
	"Palm Beach County, FL"	"12099"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	33085	Unreliable
	"Palm Beach County, FL"	"12099"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	27507	Unreliable
	"Palm Beach County, FL"	"12099"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	33000	Unreliable
	"Palm Beach County, FL"	"12099"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	17	29761	Unreliable
	"Palm Beach County, FL"	"12099"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	14	28251	Unreliable
	"Palm Beach County, FL"	"12099"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	17	27547	Unreliable
	"Palm Beach County, FL"	"12099"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	15	32510	Unreliable
	"Pasco County, FL"	"12101"	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	10	10728	Unreliable
	"Pasco County, FL"	"12101"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	11340	Unreliable
	"Pasco County, FL"	"12101"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	17	14310	Unreliable
	"Pasco County, FL"	"12101"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	14072	Unreliable
	"Pasco County, FL"	"12101"	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	10	12153	Unreliable
	"Pinellas County, FL"	"12103"	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	13	24499	Unreliable
	"Pinellas County, FL"	"12103"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	20927	Unreliable
	"Pinellas County, FL"	"12103"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	22	20240	108.7
	"Pinellas County, FL"	"12103"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	15	19916	Unreliable
	"Pinellas County, FL"	"12103"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	23	24402	94.3
	"Pinellas County, FL"	"12103"	"2012"	"2012"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	13	19145	Unreliable
	"Pinellas County, FL"	"12103"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	21	20657	101.7
	"Pinellas County, FL"	"12103"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	13	19526	Unreliable
	"Pinellas County, FL"	"12103"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	23984	Unreliable
	"Pinellas County, FL"	"12103"	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	10	23482	Unreliable
	"Pinellas County, FL"	"12103"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	13	19643	Unreliable
	"Sarasota County, FL"	"12115"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	7073	Unreliable
	"Volusia County, FL"	"12127"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	10544	Unreliable
	"Cobb County, GA"	"13067"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	16497	Unreliable
	"Cook County, IL"	"17031"	"2011"	"2011"	"Female"	"F"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	10	48421	Unreliable
	"Cook County, IL"	"17031"	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	12	152312	Unreliable
	"Cook County, IL"	"17031"	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	10	135887	Unreliable
	"Cook County, IL"	"17031"	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	12	114597	Unreliable
	"Cook County, IL"	"17031"	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	16	113431	Unreliable
	"Cook County, IL"	"17031"	"2011"	"2011"	"Male"	"M"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	10	35231	Unreliable
	"Cook County, IL"	"17031"	"2011"	"2011"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	26	37786	68.8
	"Cook County, IL"	"17031"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	30	120571	24.9
	"Cook County, IL"	"17031"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	40	156085	25.6
	"Cook County, IL"	"17031"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	41	144850	28.3
	"Cook County, IL"	"17031"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	28	124059	22.6
	"Cook County, IL"	"17031"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	29	121311	23.9
	"Cook County, IL"	"17031"	"2012"	"2012"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	13	151503	Unreliable
	"Cook County, IL"	"17031"	"2012"	"2012"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	19	138142	Unreliable
	"Cook County, IL"	"17031"	"2012"	"2012"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	10	115243	Unreliable
	"Cook County, IL"	"17031"	"2012"	"2012"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	12	113417	Unreliable
	"Cook County, IL"	"17031"	"2012"	"2012"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	17	37735	Unreliable
	"Cook County, IL"	"17031"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	30	118578	25.3
	"Cook County, IL"	"17031"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	35	154569	22.6
	"Cook County, IL"	"17031"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	46	146591	31.4
	"Cook County, IL"	"17031"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	38	124702	30.5
	"Cook County, IL"	"17031"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	48	121347	39.6
	"Cook County, IL"	"17031"	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"20-24 years"	"20-24"	10	115384	Unreliable
	"Cook County, IL"	"17031"	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"25-29 years"	"25-29"	13	150370	Unreliable
	"Cook County, IL"	"17031"	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	19	140603	Unreliable
	"Cook County, IL"	"17031"	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	10	117390	Unreliable
	"Cook County, IL"	"17031"	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	10	112753	Unreliable
	"Cook County, IL"	"17031"	"2013"	"2013"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	19	37218	Unreliable
	"Cook County, IL"	"17031"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	39	116590	33.5
	"Cook County, IL"	"17031"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	41	153739	26.7
	"Cook County, IL"	"17031"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	36	148682	24.2
	"Cook County, IL"	"17031"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	33	127248	25.9
	"Cook County, IL"	"17031"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	32	120871	26.5
	"DuPage County, IL"	"17043"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	25690	Unreliable
	"DuPage County, IL"	"17043"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	17	23568	Unreliable
	"DuPage County, IL"	"17043"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	15	23861	Unreliable
	"DuPage County, IL"	"17043"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	24765	Unreliable
	"Lake County, IL"	"17097"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	16905	Unreliable
	"Lake County, IL"	"17097"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	13	19642	Unreliable
	"Lake County, IL"	"17097"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	16071	Unreliable
	"Will County, IL"	"17197"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	14	15109	Unreliable
	"Will County, IL"	"17197"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	17296	Unreliable
	"Winnebago County, IL"	"17201"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	6950	Unreliable
	"Lake County, IN"	"18089"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	12	10940	Unreliable
	"Marion County, IN"	"18097"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	14	27515	Unreliable
	"Marion County, IN"	"18097"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	25129	Unreliable
	"Marion County, IN"	"18097"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	12	20686	Unreliable
	"Marion County, IN"	"18097"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	22159	Unreliable
	"Marion County, IN"	"18097"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	14	27717	Unreliable
	"Marion County, IN"	"18097"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	25310	Unreliable
	"Marion County, IN"	"18097"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	16	20476	Unreliable
	"Marion County, IN"	"18097"	"2013"	"2013"	"Female"	"F"	"White"	"2106-3"	"35-39 years"	"35-39"	13	19922	Unreliable
	"Marion County, IN"	"18097"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	14	27694	Unreliable
	"Marion County, IN"	"18097"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	16	25671	Unreliable
	"Marion County, IN"	"18097"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	20797	Unreliable
	"Marion County, IN"	"18097"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	12	20572	Unreliable
	"Sedgwick County, KS"	"20173"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	14401	Unreliable
	"Fayette County, KY"	"21067"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	11	8403	Unreliable
	"Jefferson County, KY"	"21111"	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"30-34 years"	"30-34"	14	18899	Unreliable
	"Jefferson County, KY"	"21111"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	18183	Unreliable
	"Jefferson County, KY"	"21111"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	15	20693	Unreliable
	"Jefferson County, KY"	"21111"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	19613	Unreliable
	"Jefferson County, KY"	"21111"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	17615	Unreliable
	"Jefferson County, KY"	"21111"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	13	20867	Unreliable
	"Jefferson County, KY"	"21111"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	19847	Unreliable
	"Jefferson County, KY"	"21111"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	16	17495	Unreliable
	"Jefferson County, KY"	"21111"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	19	18295	Unreliable
	"Jefferson County, KY"	"21111"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	17576	Unreliable
	"Jefferson County, KY"	"21111"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	16	21069	Unreliable
	"Jefferson County, KY"	"21111"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	22	20015	109.9
	"Jefferson County, KY"	"21111"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	13	17750	Unreliable
	"Jefferson County, KY"	"21111"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	18227	Unreliable
	"Jefferson Parish, LA"	"22051"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	10816	Unreliable
	"Jefferson Parish, LA"	"22051"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	9174	Unreliable
	"Jefferson Parish, LA"	"22051"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	12	9255	Unreliable
	"Orleans Parish, LA"	"22071"	"2013"	"2013"	"Male"	"M"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	10	8325	Unreliable
	"Anne Arundel County, MD"	"24003"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	14	14731	Unreliable
	"Anne Arundel County, MD"	"24003"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	14465	Unreliable
	"Anne Arundel County, MD"	"24003"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	14849	Unreliable
	"Baltimore County, MD"	"24005"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	15542	Unreliable
	"Baltimore County, MD"	"24005"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	16026	Unreliable
	"Baltimore County, MD"	"24005"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	13	18031	Unreliable
	"Baltimore County, MD"	"24005"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	17571	Unreliable
	"Baltimore County, MD"	"24005"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	12	16027	Unreliable
	"Baltimore County, MD"	"24005"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	17	18082	Unreliable
	"Baltimore County, MD"	"24005"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	16559	Unreliable
	"Baltimore County, MD"	"24005"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	15157	Unreliable
	"Baltimore city, MD"	"24510"	"2011"	"2011"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	10	11471	Unreliable
	"Baltimore city, MD"	"24510"	"2012"	"2012"	"Male"	"M"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	12	11034	Unreliable
	"Baltimore city, MD"	"24510"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	6308	Unreliable
	"Bristol County, MA"	"25005"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	14561	Unreliable
	"Bristol County, MA"	"25005"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	17	14484	Unreliable
	"Bristol County, MA"	"25005"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	18311	Unreliable
	"Bristol County, MA"	"25005"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	14583	Unreliable
	"Bristol County, MA"	"25005"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	14	14771	Unreliable
	"Bristol County, MA"	"25005"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	11	14696	Unreliable
	"Bristol County, MA"	"25005"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	14878	Unreliable
	"Bristol County, MA"	"25005"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	14704	Unreliable
	"Bristol County, MA"	"25005"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	12	17051	Unreliable
	"Essex County, MA"	"25009"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	12	18667	Unreliable
	"Essex County, MA"	"25009"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	18919	Unreliable
	"Essex County, MA"	"25009"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	12	18067	Unreliable
	"Essex County, MA"	"25009"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	22049	Unreliable
	"Essex County, MA"	"25009"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	10	21268	Unreliable
	"Essex County, MA"	"25009"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	19263	Unreliable
	"Essex County, MA"	"25009"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	18	18523	Unreliable
	"Essex County, MA"	"25009"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	13	21188	Unreliable
	"Middlesex County, MA"	"25017"	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	14	46492	Unreliable
	"Middlesex County, MA"	"25017"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	13	39931	Unreliable
	"Middlesex County, MA"	"25017"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	20	46426	43.1
	"Middlesex County, MA"	"25017"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	17	42302	Unreliable
	"Middlesex County, MA"	"25017"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	11	38604	Unreliable
	"Middlesex County, MA"	"25017"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	11	44769	Unreliable
	"Middlesex County, MA"	"25017"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	12	39808	Unreliable
	"Middlesex County, MA"	"25017"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	10	43622	Unreliable
	"Middlesex County, MA"	"25017"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	14	43952	Unreliable
	"Middlesex County, MA"	"25017"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	14	47399	Unreliable
	"Middlesex County, MA"	"25017"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	17	44215	Unreliable
	"Middlesex County, MA"	"25017"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	13	39098	Unreliable
	"Middlesex County, MA"	"25017"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	17	42588	Unreliable
	"Norfolk County, MA"	"25021"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	14	14446	Unreliable
	"Norfolk County, MA"	"25021"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	15818	Unreliable
	"Plymouth County, MA"	"25023"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	10	10549	Unreliable
	"Plymouth County, MA"	"25023"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	11	10785	Unreliable
	"Plymouth County, MA"	"25023"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	13	10722	Unreliable
	"Plymouth County, MA"	"25023"	"2013"	"2013"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	10	14919	Unreliable
	"Suffolk County, MA"	"25025"	"2011"	"2011"	"Female"	"F"	"White"	"2106-3"	"40-44 years"	"40-44"	10	13277	Unreliable
	"Suffolk County, MA"	"25025"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	23373	Unreliable
	"Suffolk County, MA"	"25025"	"2011"	"2011"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	10	16397	Unreliable
	"Suffolk County, MA"	"25025"	"2012"	"2012"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	11	24359	Unreliable
